Starting Scan. Homing
homing...
Homing complete
Scanning
  36,  38,4810
  36,  40,4808
  36,  42,4807
  36,  44,4807
  36,  46,4806
  36,  48,4806
  36,  50,4806
  36,  52,4806
  36,  54,4805
  36,  56,4805
  36,  58,4805
  36,  60,4805
  36,  62,4805
  36,  64,4805
  36,  66,4803
  36,  68,4802
  36,  70,4802
  36,  72,4804
  36,  74,4806
  36,  76,4807
  36,  78,4808
  36,  80,4809
  36,  82,4810
  36,  84,4814
  36,  86,4825
  36,  88,4838
  36,  90,4850
  38,  20,4784
  38,  22,4777
  38,  24,4786
  38,  26,4795
  38,  28,4803
  38,  30,4810
  38,  32,4811
  38,  34,4812
  38,  36,4809
  38,  38,4810
  38,  40,4809
  38,  42,4808
  38,  44,4808
  38,  46,4808
  38,  48,4808
  38,  50,4808
  38,  52,4807
  38,  54,4806
  38,  56,4805
  38,  58,4805
  38,  60,4805
  38,  62,4805
  38,  64,4805
  38,  66,4804
  38,  68,4804
  38,  70,4805
  38,  72,4806
  38,  74,4808
  38,  76,4809
  38,  78,4809
  38,  80,4810
  38,  82,4810
  38,  84,4815
  38,  86,4824
  38,  88,4835
  38,  90,4847
  40,  20,4782
  40,  22,4773
  40,  24,4782
  40,  26,4792
  40,  28,4803
  40,  30,4809
  40,  32,4810
  40,  34,4812
  40,  36,4812
  40,  38,4812
  40,  40,4812
  40,  42,4811
  40,  44,4811
  40,  46,4811
  40,  48,4811
  40,  50,4810
  40,  52,4809
  40,  54,4808
  40,  56,4808
  40,  58,4807
  40,  60,4808
  40,  62,4807
  40,  64,4807
  40,  66,4807
  40,  68,4806
  40,  70,4806
  40,  72,4806
  40,  74,4808
  40,  76,4809
  40,  78,4809
  40,  80,4810
  40,  82,4812
  40,  84,4813
  40,  86,4824
  40,  88,4836
  40,  90,4846
  42,  20,4795
  42,  22,4772
  42,  24,4780
  42,  26,4791
  42,  28,4804
  42,  30,4809
  42,  32,4810
  42,  34,4811
  42,  36,4811
  42,  38,4811
  42,  40,4811
  42,  42,4811
  42,  44,4812
  42,  46,4813
  42,  48,4813
  42,  50,4813
  42,  52,4812
  42,  54,4811
  42,  56,4811
  42,  58,4811
  42,  60,4811
  42,  62,4811
  42,  64,4810
  42,  66,4810
  42,  68,4810
  42,  70,4809
  42,  72,4809
  42,  74,4810
  42,  76,4812
  42,  78,4812
  42,  80,4812
  42,  82,4812
  42,  84,4819
  42,  86,4824
  42,  88,4837
  42,  90,4845
  44,  20,4781
  44,  22,4772
  44,  24,4781
  44,  26,4792
  44,  28,4803
  44,  30,4811
  44,  32,4812
  44,  34,4812
  44,  36,4812
  44,  38,4812
  44,  40,4812
  44,  42,4811
  44,  44,4812
  44,  46,4814
  44,  48,4815
  44,  50,4816
  44,  52,4816
  44,  54,4815
  44,  56,4813
  44,  58,4813
  44,  60,4813
  44,  62,4813
  44,  64,4813
  44,  66,4813
  44,  68,4811
  44,  70,4810
  44,  72,4810
  44,  74,4810
  44,  76,4811
  44,  78,4812
  44,  80,4813
  44,  82,4814
  44,  84,4816
  44,  86,4826
  44,  88,4837
  44,  90,4845
  46,  20,4796
  46,  22,4768
  46,  24,4778
  46,  26,4790
  46,  28,4803
  46,  30,4808
  46,  32,4809
  46,  34,4811
  46,  36,4810
  46,  38,4810
  46,  40,4810
  46,  42,4810
  46,  44,4811
  46,  46,4814
  46,  48,4816
  46,  50,4818
  46,  52,4818
  46,  54,4816
  46,  56,4815
  46,  58,4814
  46,  60,4815
  46,  62,4816
  46,  64,4815
  46,  66,4812
  46,  68,4810
  46,  70,4808
  46,  72,4808
  46,  74,4810
  46,  76,4811
  46,  78,4812
  46,  80,4813
  46,  82,4815
  46,  84,4821
  46,  86,4828
  46,  88,4836
  46,  90,4846
  48,  20,4777
  48,  22,4770
  48,  24,4778
  48,  26,4789
  48,  28,4801
  48,  30,4808
  48,  32,4808
  48,  34,4809
  48,  36,4809
  48,  38,4808
  48,  40,4808
  48,  42,4809
  48,  44,4811
  48,  46,4817
  48,  48,4817
  48,  50,4819
  48,  52,4820
  48,  54,4820
  48,  56,4818
  48,  58,4817
  48,  60,4817
  48,  62,4816
  48,  64,4814
  48,  66,4813
  48,  68,4810
  48,  70,4808
  48,  72,4806
  48,  74,4807
  48,  76,4810
  48,  78,4812
  48,  80,4814
  48,  82,4815
  48,  84,4822
  48,  86,4828
  48,  88,4836
  48,  90,4846
  50,  20,4777
  50,  22,4768
  50,  24,4776
  50,  26,4786
  50,  28,4798
  50,  30,4807
  50,  32,4808
  50,  34,4809
  50,  36,4809
  50,  38,4808
  50,  40,4807
  50,  42,4812
  50,  44,4811
  50,  46,4817
  50,  48,4818
  50,  50,4819
  50,  52,4818
  50,  54,4817
  50,  56,4817
  50,  58,4817
  50,  60,4818
  50,  62,4817
  50,  64,4813
  50,  66,4812
  50,  68,4810
  50,  70,4808
  50,  72,4806
  50,  74,4807
  50,  76,4810
  50,  78,4813
  50,  80,4815
  50,  82,4817
  50,  84,4824
  50,  86,4831
  50,  88,4837
  50,  90,4843
  52,  20,4777
  52,  22,4767
  52,  24,4776
  52,  26,4789
  52,  28,4798
  52,  30,4806
  52,  32,4810
  52,  34,4810
  52,  36,4812
  52,  38,4812
  52,  40,4812
  52,  42,4814
  52,  44,4816
  52,  46,4818
  52,  48,4819
  52,  50,4819
  52,  52,4818
  52,  54,4817
  52,  56,4817
  52,  58,4817
  52,  60,4818
  52,  62,4817
  52,  64,4816
  52,  66,4814
  52,  68,4809
  52,  70,4808
  52,  72,4808
  52,  74,4809
  52,  76,4810
  52,  78,4814
  52,  80,4815
  52,  82,4824
  52,  84,4828
  52,  86,4829
  52,  88,4835
  52,  90,4843
  54,  20,4775
  54,  22,4766
  54,  24,4775
  54,  26,4787
  54,  28,4798
  54,  30,4806
  54,  32,4810
  54,  34,4810
  54,  36,4811
  54,  38,4815
  54,  40,4815
  54,  42,4817
  54,  44,4818
  54,  46,4819
  54,  48,4821
  54,  50,4821
  54,  52,4820
  54,  54,4820
  54,  56,4819
  54,  58,4819
  54,  60,4819
  54,  62,4818
  54,  64,4817
  54,  66,4816
  54,  68,4809
  54,  70,4810
  54,  72,4810
  54,  74,4810
  54,  76,4814
  54,  78,4814
  54,  80,4816
  54,  82,4818
  54,  84,4825
  54,  86,4830
  54,  88,4836
  54,  90,4843
  56,  20,4776
  56,  22,4765
  56,  24,4776
  56,  26,4786
  56,  28,4798
  56,  30,4805
  56,  32,4810
  56,  34,4810
  56,  36,4815
  56,  38,4815
  56,  40,4817
  56,  42,4817
  56,  44,4818
  56,  46,4819
  56,  48,4820
  56,  50,4820
  56,  52,4818
  56,  54,4818
  56,  56,4819
  56,  58,4819
  56,  60,4818
  56,  62,4817
  56,  64,4816
  56,  66,4815
  56,  68,4815
  56,  70,4814
  56,  72,4811
  56,  74,4811
  56,  76,4813
  56,  78,4813
  56,  80,4817
  56,  82,4818
  56,  84,4821
  56,  86,4829
  56,  88,4837
  56,  90,4837
  58,  20,4776
  58,  22,4767
  58,  24,4774
  58,  26,4787
  58,  28,4798
  58,  30,4804
  58,  32,4810
  58,  34,4814
  58,  36,4818
  58,  38,4817
  58,  40,4817
  58,  42,4818
  58,  44,4819
  58,  46,4819
  58,  48,4819
  58,  50,4819
  58,  52,4819
  58,  54,4819
  58,  56,4819
  58,  58,4817
  58,  60,4817
  58,  62,4817
  58,  64,4816
  58,  66,4815
  58,  68,4814
  58,  70,4813
  58,  72,4813
  58,  74,4813
  58,  76,4813
  58,  78,4813
  58,  80,4814
  58,  82,4815
  58,  84,4821
  58,  86,4826
  58,  88,4833
  58,  90,4839
  60,  20,4775
  60,  22,4767
  60,  24,4775
  60,  26,4783
  60,  28,4797
  60,  30,4806
  60,  32,4812
  60,  34,4812
  60,  36,4818
  60,  38,4818
  60,  40,4820
  60,  42,4820
  60,  44,4820
  60,  46,4821
  60,  48,4821
  60,  50,4820
  60,  52,4819
  60,  54,4819
  60,  56,4819
  60,  58,4817
  60,  60,4816
  60,  62,4816
  60,  64,4816
  60,  66,4815
  60,  68,4815
  60,  70,4814
  60,  72,4813
  60,  74,4813
  60,  76,4813
  60,  78,4813
  60,  80,4814
  60,  82,4814
  60,  84,4819
  60,  86,4825
  60,  88,4830
  60,  90,4836
  62,  20,4775
  62,  22,4768
  62,  24,4775
  62,  26,4783
  62,  28,4796
  62,  30,4804
  62,  32,4809
  62,  34,4816
  62,  36,4817
  62,  38,4818
  62,  40,4819
  62,  42,4820
  62,  44,4820
  62,  46,4821
  62,  48,4820
  62,  50,4820
  62,  52,4820
  62,  54,4819
  62,  56,4820
  62,  58,4819
  62,  60,4818
  62,  62,4816
  62,  64,4816
  62,  66,4817
  62,  68,4815
  62,  70,4814
  62,  72,4814
  62,  74,4813
  62,  76,4813
  62,  78,4814
  62,  80,4813
  62,  82,4813
  62,  84,4815
  62,  86,4822
  62,  88,4828
  62,  90,4835
  64,  20,4775
  64,  22,4767
  64,  24,4775
  64,  26,4786
  64,  28,4797
  64,  30,4806
  64,  32,4811
  64,  34,4815
  64,  36,4816
  64,  38,4819
  64,  40,4820
  64,  42,4820
  64,  44,4820
  64,  46,4820
  64,  48,4820
  64,  50,4820
  64,  52,4820
  64,  54,4819
  64,  56,4819
  64,  58,4819
  64,  60,4819
  64,  62,4818
  64,  64,4816
  64,  66,4815
  64,  68,4815
  64,  70,4812
  64,  72,4811
  64,  74,4812
  64,  76,4813
  64,  78,4813
  64,  80,4812
  64,  82,4811
  64,  84,4816
  64,  86,4820
  64,  88,4825
  64,  90,4832
  66,  20,4774
  66,  22,4765
  66,  24,4774
  66,  26,4783
  66,  28,4796
  66,  30,4804
  66,  32,4811
  66,  34,4815
  66,  36,4816
  66,  38,4822
  66,  40,4822
  66,  42,4822
  66,  44,4822
  66,  46,4823
  66,  48,4823
  66,  50,4822
  66,  52,4822
  66,  54,4823
  66,  56,4822
  66,  58,4821
  66,  60,4821
  66,  62,4819
  66,  64,4816
  66,  66,4814
  66,  68,4813
  66,  70,4813
  66,  72,4813
  66,  74,4812
  66,  76,4811
  66,  78,4811
  66,  80,4811
  66,  82,4811
  66,  84,4813
  66,  86,4819
  66,  88,4825
  66,  90,4829
  68,  20,4772
  68,  22,4765
  68,  24,4773
  68,  26,4782
  68,  28,4793
  68,  30,4803
  68,  32,4809
  68,  34,4816
  68,  36,4816
  68,  38,4818
  68,  40,4819
  68,  42,4820
  68,  44,4821
  68,  46,4822
  68,  48,4823
  68,  50,4825
  68,  52,4826
  68,  54,4826
  68,  56,4825
  68,  58,4823
  68,  60,4822
  68,  62,4819
  68,  64,4817
  68,  66,4815
  68,  68,4813
  68,  70,4812
  68,  72,4811
  68,  74,4811
  68,  76,4810
  68,  78,4810
  68,  80,4811
  68,  82,4811
  68,  84,4815
  68,  86,4819
  68,  88,4824
  68,  90,4830
  70,  20,4798
  70,  22,4765
  70,  24,4773
  70,  26,4784
  70,  28,4795
  70,  30,4804
  70,  32,4809
  70,  34,4814
  70,  36,4819
  70,  38,4819
  70,  40,4820
  70,  42,4821
  70,  44,4822
  70,  46,4824
  70,  48,4825
  70,  50,4826
  70,  52,4832
  70,  54,4831
  70,  56,4829
  70,  58,4828
  70,  60,4823
  70,  62,4817
  70,  64,4816
  70,  66,4815
  70,  68,4813
  70,  70,4811
  70,  72,4810
  70,  74,4810
  70,  76,4809
  70,  78,4809
  70,  80,4808
  70,  82,4809
  70,  84,4811
  70,  86,4816
  70,  88,4823
  70,  90,4827
  72,  20,4773
  72,  22,4764
  72,  24,4771
  72,  26,4782
  72,  28,4794
  72,  30,4802
  72,  32,4808
  72,  34,4813
  72,  36,4814
  72,  38,4817
  72,  40,4819
  72,  42,4820
  72,  44,4822
  72,  46,4823
  72,  48,4828
  72,  50,4832
  72,  52,4837
  72,  54,4836
  72,  56,4834
  72,  58,4829
  72,  60,4827
  72,  62,4821
  72,  64,4817
  72,  66,4816
  72,  68,4814
  72,  70,4812
  72,  72,4810
  72,  74,4809
  72,  76,4809
  72,  78,4808
  72,  80,4808
  72,  82,4809
  72,  84,4811
  72,  86,4814
  72,  88,4821
  72,  90,4826
  74,  20,4772
  74,  22,4764
  74,  24,4773
  74,  26,4782
  74,  28,4794
  74,  30,4800
  74,  32,4807
  74,  34,4812
  74,  36,4812
  74,  38,4813
  74,  40,4816
  74,  42,4818
  74,  44,4819
  74,  46,4821
  74,  48,4829
  74,  50,4833
  74,  52,4838
  74,  54,4838
  74,  56,4837
  74,  58,4830
  74,  60,4824
  74,  62,4819
  74,  64,4817
  74,  66,4814
  74,  68,4811
  74,  70,4809
  74,  72,4808
  74,  74,4807
  74,  76,4806
  74,  78,4806
  74,  80,4806
  74,  82,4807
  74,  84,4809
  74,  86,4815
  74,  88,4819
  74,  90,4824
  76,  20,4770
  76,  22,4763
  76,  24,4769
  76,  26,4782
  76,  28,4789
  76,  30,4800
  76,  32,4806
  76,  34,4807
  76,  36,4810
  76,  38,4812
  76,  40,4814
  76,  42,4816
  76,  44,4821
  76,  46,4821
  76,  48,4828
  76,  50,4832
  76,  52,4837
  76,  54,4838
  76,  56,4835
  76,  58,4831
  76,  60,4824
  76,  62,4819
  76,  64,4815
  76,  66,4813
  76,  68,4810
  76,  70,4809
  76,  72,4808
  76,  74,4806
  76,  76,4805
  76,  78,4804
  76,  80,4804
  76,  82,4805
  76,  84,4806
  76,  86,4812
  76,  88,4817
  76,  90,4823
  78,  20,4770
  78,  22,4764
  78,  24,4770
  78,  26,4780
  78,  28,4789
  78,  30,4799
  78,  32,4803
  78,  34,4807
  78,  36,4807
  78,  38,4813
  78,  40,4812
  78,  42,4813
  78,  44,4816
  78,  46,4818
  78,  48,4824
  78,  50,4829
  78,  52,4833
  78,  54,4833
  78,  56,4831
  78,  58,4826
  78,  60,4821
  78,  62,4816
  78,  64,4812
  78,  66,4811
  78,  68,4808
  78,  70,4806
  78,  72,4804
  78,  74,4803
  78,  76,4803
  78,  78,4803
  78,  80,4803
  78,  82,4804
  78,  84,4806
  78,  86,4812
  78,  88,4816
  78,  90,4821
  80,  20,4796
  80,  22,4765
  80,  24,4770
  80,  26,4779
  80,  28,4791
  80,  30,4798
  80,  32,4799
  80,  34,4806
  80,  36,4807
  80,  38,4809
  80,  40,4811
  80,  42,4813
  80,  44,4814
  80,  46,4816
  80,  48,4822
  80,  50,4823
  80,  52,4825
  80,  54,4826
  80,  56,4825
  80,  58,4820
  80,  60,4818
  80,  62,4815
  80,  64,4812
  80,  66,4809
  80,  68,4807
  80,  70,4805
  80,  72,4804
  80,  74,4803
  80,  76,4802
  80,  78,4802
  80,  80,4802
  80,  82,4802
  80,  84,4804
  80,  86,4809
  80,  88,4815
  80,  90,4820
  82,  20,4770
  82,  22,4763
  82,  24,4769
  82,  26,4778
  82,  28,4789
  82,  30,4795
  82,  32,4801
  82,  34,4802
  82,  36,4804
  82,  38,4806
  82,  40,4809
  82,  42,4810
  82,  44,4811
  82,  46,4813
  82,  48,4815
  82,  50,4817
  82,  52,4818
  82,  54,4819
  82,  56,4819
  82,  58,4814
  82,  60,4813
  82,  62,4812
  82,  64,4806
  82,  66,4806
  82,  68,4805
  82,  70,4804
  82,  72,4802
  82,  74,4802
  82,  76,4801
  82,  78,4801
  82,  80,4801
  82,  82,4802
  82,  84,4804
  82,  86,4809
  82,  88,4814
  82,  90,4815
  84,  20,4772
  84,  22,4763
  84,  24,4770
  84,  26,4779
  84,  28,4787
  84,  30,4795
  84,  32,4799
  84,  34,4803
  84,  36,4803
  84,  38,4808
  84,  40,4809
  84,  42,4810
  84,  44,4811
  84,  46,4812
  84,  48,4813
  84,  50,4814
  84,  52,4815
  84,  54,4814
  84,  56,4813
  84,  58,4811
  84,  60,4809
  84,  62,4806
  84,  64,4805
  84,  66,4804
  84,  68,4803
  84,  70,4802
  84,  72,4801
  84,  74,4800
  84,  76,4800
  84,  78,4799
  84,  80,4799
  84,  82,4801
  84,  84,4803
  84,  86,4810
  84,  88,4811
  84,  90,4814
  86,  20,4772
  86,  22,4763
  86,  24,4768
  86,  26,4777
  86,  28,4784
  86,  30,4793
  86,  32,4797
  86,  34,4802
  86,  36,4802
  86,  38,4804
  86,  40,4806
  86,  42,4807
  86,  44,4808
  86,  46,4808
  86,  48,4809
  86,  50,4810
  86,  52,4810
  86,  54,4809
  86,  56,4809
  86,  58,4808
  86,  60,4807
  86,  62,4805
  86,  64,4803
  86,  66,4802
  86,  68,4803
  86,  70,4801
  86,  72,4799
  86,  74,4798
  86,  76,4797
  86,  78,4797
  86,  80,4799
  86,  82,4800
  86,  84,4804
  86,  86,4809
  86,  88,4810
  86,  90,4816
  88,  20,4771
  88,  22,4762
  88,  24,4769
  88,  26,4777
  88,  28,4785
  88,  30,4792
  88,  32,4797
  88,  34,4798
  88,  36,4801
  88,  38,4803
  88,  40,4805
  88,  42,4807
  88,  44,4807
  88,  46,4807
  88,  48,4808
  88,  50,4808
  88,  52,4808
  88,  54,4808
  88,  56,4806
  88,  58,4805
  88,  60,4804
  88,  62,4804
  88,  64,4803
  88,  66,4800
  88,  68,4799
  88,  70,4800
  88,  72,4799
  88,  74,4797
  88,  76,4796
  88,  78,4797
  88,  80,4799
  88,  82,4800
  88,  84,4801
  88,  86,4807
  88,  88,4811
  88,  90,4812
  90,  20,4787
  90,  22,4764
  90,  24,4765
  90,  26,4776
  90,  28,4784
  90,  30,4790
  90,  32,4796
  90,  34,4797
  90,  36,4799
  90,  38,4801
  90,  40,4802
  90,  42,4803
  90,  44,4804
  90,  46,4804
  90,  48,4803
  90,  50,4803
  90,  52,4803
  90,  54,4803
  90,  56,4802
  90,  58,4802
  90,  60,4802
  90,  62,4801
  90,  64,4800
  90,  66,4798
  90,  68,4796
  90,  70,4795
  90,  72,4795
  90,  74,4796
  90,  76,4795
  90,  78,4795
  90,  80,4796
  90,  82,4797
  90,  84,4799
  90,  86,4802
  90,  88,4807
  90,  90,4808
  92,  20,4767
  92,  22,4763
  92,  24,4764
  92,  26,4775
  92,  28,4783
  92,  30,4789
  92,  32,4795
  92,  34,4795
  92,  36,4797
  92,  38,4798
  92,  40,4799
  92,  42,4800
  92,  44,4801
  92,  46,4802
  92,  48,4802
  92,  50,4801
  92,  52,4801
  92,  54,4802
  92,  56,4802
  92,  58,4801
  92,  60,4800
  92,  62,4800
  92,  64,4799
  92,  66,4798
  92,  68,4795
  92,  70,4792
  92,  72,4791
  92,  74,4791
  92,  76,4792
  92,  78,4792
  92,  80,4794
  92,  82,4795
  92,  84,4800
  92,  86,4801
  92,  88,4804
  92,  90,4807
  94,  20,4770
  94,  22,4763
  94,  24,4764
  94,  26,4774
  94,  28,4782
  94,  30,4783
  94,  32,4790
  94,  34,4794
  94,  36,4795
  94,  38,4797
  94,  40,4798
  94,  42,4799
  94,  44,4800
  94,  46,4801
  94,  48,4801
  94,  50,4800
  94,  52,4800
  94,  54,4799
  94,  56,4798
  94,  58,4798
  94,  60,4798
  94,  62,4797
  94,  64,4795
  94,  66,4795
  94,  68,4792
  94,  70,4792
  94,  72,4792
  94,  74,4792
  94,  76,4793
  94,  78,4793
  94,  80,4793
  94,  82,4795
  94,  84,4799
  94,  86,4800
  94,  88,4802
  94,  90,4804
  96,  20,4782
  96,  22,4764
  96,  24,4764
  96,  26,4774
  96,  28,4780
  96,  30,4786
  96,  32,4787
  96,  34,4789
  96,  36,4794
  96,  38,4795
  96,  40,4796
  96,  42,4797
  96,  44,4797
  96,  46,4797
  96,  48,4797
  96,  50,4797
  96,  52,4797
  96,  54,4797
  96,  56,4796
  96,  58,4795
  96,  60,4795
  96,  62,4794
  96,  64,4794
  96,  66,4793
  96,  68,4791
  96,  70,4790
  96,  72,4789
  96,  74,4790
  96,  76,4790
  96,  78,4790
  96,  80,4790
  96,  82,4792
  96,  84,4795
  96,  86,4797
  96,  88,4799
  96,  90,4802
  98,  20,4768
  98,  22,4762
  98,  24,4763
  98,  26,4772
  98,  28,4777
  98,  30,4784
  98,  32,4788
  98,  34,4792
  98,  36,4791
  98,  38,4792
  98,  40,4793
  98,  42,4794
  98,  44,4794
  98,  46,4794
  98,  48,4794
  98,  50,4794
  98,  52,4793
  98,  54,4794
  98,  56,4794
  98,  58,4794
  98,  60,4793
  98,  62,4792
  98,  64,4792
  98,  66,4791
  98,  68,4791
  98,  70,4789
  98,  72,4788
  98,  74,4788
  98,  76,4788
  98,  78,4788
  98,  80,4788
  98,  82,4787
  98,  84,4794
  98,  86,4794
  98,  88,4796
  98,  90,4798
 100,  20,4767
 100,  22,4761
 100,  24,4762
 100,  26,4770
 100,  28,4777
 100,  30,4783
 100,  32,4784
 100,  34,4786
 100,  36,4788
 100,  38,4794
 100,  40,4793
 100,  42,4793
 100,  44,4793
 100,  46,4792
 100,  48,4791
 100,  50,4792
 100,  52,4792
 100,  54,4792
 100,  56,4792
 100,  58,4791
 100,  60,4792
 100,  62,4790
 100,  64,4788
 100,  66,4788
 100,  68,4789
 100,  70,4789
 100,  72,4789
 100,  74,4788
 100,  76,4787
 100,  78,4787
 100,  80,4787
 100,  82,4788
 100,  84,4789
 100,  86,4790
 100,  88,4792
 100,  90,4792
 102,  20,4766
 102,  22,4761
 102,  24,4762
 102,  26,4770
 102,  28,4776
 102,  30,4780
 102,  32,4786
 102,  34,4786
 102,  36,4791
 102,  38,4792
 102,  40,4792
 102,  42,4791
 102,  44,4791
 102,  46,4791
 102,  48,4791
 102,  50,4791
 102,  52,4791
 102,  54,4791
 102,  56,4790
 102,  58,4789
 102,  60,4788
 102,  62,4787
 102,  64,4787
 102,  66,4787
 102,  68,4787
 102,  70,4786
 102,  72,4786
 102,  74,4785
 102,  76,4786
 102,  78,4786
 102,  80,4785
 102,  82,4786
 102,  84,4785
 102,  86,4785
 102,  88,4786
 102,  90,4786
 104,  20,4765
 104,  22,4761
 104,  24,4762
 104,  26,4768
 104,  28,4774
 104,  30,4775
 104,  32,4783
 104,  34,4784
 104,  36,4786
 104,  38,4787
 104,  40,4789
 104,  42,4791
 104,  44,4791
 104,  46,4789
 104,  48,4789
 104,  50,4790
 104,  52,4789
 104,  54,4787
 104,  56,4787
 104,  58,4788
 104,  60,4787
 104,  62,4785
 104,  64,4784
 104,  66,4783
 104,  68,4784
 104,  70,4785
 104,  72,4786
 104,  74,4787
 104,  76,4786
 104,  78,4784
 104,  80,4782
 104,  82,4782
 104,  84,4781
 104,  86,4780
 104,  88,4779
 104,  90,4777
 106,  20,4765
 106,  22,4759
 106,  24,4763
 106,  26,4769
 106,  28,4775
 106,  30,4776
 106,  32,4782
 106,  34,4782
 106,  36,4786
 106,  38,4787
 106,  40,4787
 106,  42,4787
 106,  44,4787
 106,  46,4789
 106,  48,4788
 106,  50,4787
 106,  52,4787
 106,  54,4787
 106,  56,4786
 106,  58,4786
 106,  60,4784
 106,  62,4782
 106,  64,4782
 106,  66,4781
 106,  68,4785
 106,  70,4784
 106,  72,4783
 106,  74,4783
 106,  76,4783
 106,  78,4781
 106,  80,4780
 106,  82,4779
 106,  84,4775
 106,  86,4774
 106,  88,4773
 106,  90,4771
 108,  20,4763
 108,  22,4758
 108,  24,4763
 108,  26,4768
 108,  28,4774
 108,  30,4775
 108,  32,4781
 108,  34,4782
 108,  36,4784
 108,  38,4785
 108,  40,4784
 108,  42,4784
 108,  44,4784
 108,  46,4783
 108,  48,4783
 108,  50,4783
 108,  52,4784
 108,  54,4786
 108,  56,4786
 108,  58,4785
 108,  60,4784
 108,  62,4782
 108,  64,4780
 108,  66,4779
 108,  68,4780
 108,  70,4781
 108,  72,4782
 108,  74,4780
 108,  76,4779
 108,  78,4779
 108,  80,4776
 108,  82,4775
 108,  84,4774
 108,  86,4769
 108,  88,4768
 108,  90,4767
 110,  20,4756
 110,  22,4757
 110,  24,4762
 110,  26,4766
 110,  28,4771
 110,  30,4776
 110,  32,4777
 110,  34,4780
 110,  36,4781
 110,  38,4780
 110,  40,4779
 110,  42,4778
 110,  44,4778
 110,  46,4777
 110,  48,4778
 110,  50,4780
 110,  52,4780
 110,  54,4781
 110,  56,4783
 110,  58,4782
 110,  60,4781
 110,  62,4781
 110,  64,4779
 110,  66,4779
 110,  68,4781
 110,  70,4780
 110,  72,4780
 110,  74,4779
 110,  76,4777
 110,  78,4775
 110,  80,4774
 110,  82,4772
 110,  84,4770
 110,  86,4765
 110,  88,4764
 110,  90,4765
 112,  20,4771
 112,  22,4758
 112,  24,4759
 112,  26,4762
 112,  28,4771
 112,  30,4776
 112,  32,4777
 112,  34,4779
 112,  36,4780
 112,  38,4779
 112,  40,4778
 112,  42,4776
 112,  44,4775
 112,  46,4774
 112,  48,4774
 112,  50,4775
 112,  52,4776
 112,  54,4778
 112,  56,4783
 112,  58,4781
 112,  60,4779
 112,  62,4778
 112,  64,4777
 112,  66,4777
 112,  68,4779
 112,  70,4779
 112,  72,4777
 112,  74,4777
 112,  76,4773
 112,  78,4773
 112,  80,4768
 112,  82,4767
 112,  84,4765
 112,  86,4763
 112,  88,4762
 112,  90,4763
 114,  20,4770
 114,  22,4757
 114,  24,4762
 114,  26,4763
 114,  28,4768
 114,  30,4773
 114,  32,4780
 114,  34,4779
 114,  36,4779
 114,  38,4778
 114,  40,4776
 114,  42,4771
 114,  44,4770
 114,  46,4771
 114,  48,4772
 114,  50,4773
 114,  52,4775
 114,  54,4778
 114,  56,4778
 114,  58,4778
 114,  60,4779
 114,  62,4779
 114,  64,4778
 114,  66,4778
 114,  68,4779
 114,  70,4778
 114,  72,4777
 114,  74,4773
 114,  76,4773
 114,  78,4769
 114,  80,4765
 114,  82,4765
 114,  84,4764
 114,  86,4762
 114,  88,4762
 114,  90,4762
 116,  20,4769
